Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
39221,89618,310,202,208,20/08/2013,21/08/2013,76,12109,USB food flash drive - donut,Each,8,32,15,256,38.4,160,294.4,8,0,11
39222,38209,21,1,201,20/08/2013,21/08/2013,76,12110,DBA joke mug - daaaaaa-ta (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
39223,38209,21,1,47,20/08/2013,21/08/2013,76,12110,32 mm Anti static bubble wrap (Blue) 50m,Each,40,105,15,4200,630,2320,4830,40,0,11
39224,38209,21,1,218,20/08/2013,21/08/2013,76,12110,USB rocket launcher (Gray),Each,3,25,15,75,11.25,46.5,86.25,3,0,11
39225,38209,21,1,149,20/08/2013,21/08/2013,76,12110,Ride on toy sedan car (Yellow) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
39226,84888,0,0,67,20/08/2013,21/08/2013,80,12111,Small sized bubblewrap roll 10m,Each,30,4.5,15,135,20.25,69,155.25,30,0,11
39227,84888,0,0,14,20/08/2013,21/08/2013,80,12111,Permanent marker black 5mm nib (Black) 5mm,Each,72,2.7,15,194.4,29.16,72,223.56,72,0,11
39228,44806,0,0,89,20/08/2013,21/08/2013,74,12112,Furry gorilla with big eyes slippers (Black) M,Each,6,32,15,192,28.8,144,220.8,6,0,11
39229,44806,0,0,4,20/08/2013,21/08/2013,74,12112,Void fill 100 L bag (White) 100L,Each,80,12.5,15,1000,150,520,1150,80,0,11
39230,44806,0,0,10,20/08/2013,21/08/2013,74,12112,Packing knife with metal insert blade (Yellow) 18mm,Each,5,2.4,15,12,1.8,6,13.8,5,0,11
39231,44806,0,0,114,20/08/2013,21/08/2013,74,12112,Alien officer hoodie (Black) 5XL,Each,1,35,15,35,5.25,18,40.25,1,0,11
39232,92524,0,0,112,20/08/2013,21/08/2013,81,12113,Superhero action jacket (Blue) XXS,Each,10,25,15,250,37.5,60,287.5,10,0,11
39233,92524,0,0,175,20/08/2013,21/08/2013,81,12113,Developer joke mug - there are 10 types of people in the world (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
39234,92524,0,0,184,20/08/2013,21/08/2013,81,12113,Developer joke mug - when your hammer is C++ (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
39235,92524,0,0,164,20/08/2013,21/08/2013,81,12113,IT joke mug - hardware: part of the computer that can be kicked (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
39236,92524,0,0,13,20/08/2013,21/08/2013,81,12113,Permanent marker blue 5mm nib (Blue) 5mm,Each,36,2.7,15,97.2,14.58,36,111.78,36,0,11
39237,87378,233,202,1,20/08/2013,21/08/2013,19,12114,Void fill 400 L bag (White) 400L,Each,20,50,15,1000,150,480,1150,20,0,11
39238,87378,233,202,145,20/08/2013,21/08/2013,19,12114,Ride on big wheel monster truck (Black) 1/12 scale,Each,4,345,15,1380,207,560,1587,4,0,11
39239,87378,233,202,40,20/08/2013,21/08/2013,19,12114,Shipping carton (Brown) 279x254x217mm,Each,100,1.11,15,111,16.65,51,127.65,100,0,11
39240,82826,0,0,3,20/08/2013,21/08/2013,81,12115,Void fill 200 L bag (White) 200L,Each,40,25,15,1000,150,360,1150,40,0,11
39241,82826,0,0,138,20/08/2013,21/08/2013,81,12115,"""The Gu"" red shirt XML tag t-shirt (White) XL",Each,48,18,15,864,129.6,504,993.6,48,0,11
39242,70510,0,0,80,20/08/2013,21/08/2013,80,12116,Furry animal socks (Pink) L,Pair,60,5,15,300,45,210,345,60,0,11
39243,70510,0,0,121,20/08/2013,21/08/2013,80,12116,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",Each,36,18,15,648,97.2,360,745.2,36,0,11
39244,70510,0,0,66,20/08/2013,21/08/2013,80,12116,Medium sized bubblewrap roll 20m,Each,50,20,15,1000,150,500,1150,50,0,11
39245,40704,399,202,206,20/08/2013,21/08/2013,80,12117,USB food flash drive - fortune cookie,Each,6,32,15,192,28.8,120,220.8,6,0,11
39246,40704,399,202,104,20/08/2013,21/08/2013,80,12117,Superhero action jacket (Blue) 4XL,Each,8,34,15,272,40.8,80,312.8,8,0,11
39247,40704,399,202,60,20/08/2013,21/08/2013,80,12117,20 mm Double sided bubble wrap 20m,Each,70,33,15,2310,346.5,1260,2656.5,70,0,11
39248,80809,369,202,180,20/08/2013,21/08/2013,77,12118,"Developer joke mug - (hip, hip, array) (White)",Each,9,13,15,117,17.55,76.5,134.55,9,0,11
39249,80809,369,202,39,20/08/2013,21/08/2013,77,12118,Shipping carton (Brown) 356x229x229mm,Each,125,1.14,15,142.5,21.38,72.5,163.88,125,0,11
39250,80809,369,202,37,20/08/2013,21/08/2013,77,12118,Shipping carton (Brown) 480x270x320mm,Each,75,2.74,15,205.5,30.83,115.5,236.33,75,0,11
39251,87889,250,202,40,20/08/2013,21/08/2013,74,12119,Shipping carton (Brown) 279x254x217mm,Each,175,1.11,15,194.25,29.14,89.25,223.39,175,0,11
39252,87889,250,202,219,20/08/2013,21/08/2013,74,12119,USB missile launcher (Green),Each,6,25,15,150,22.5,93,172.5,6,0,11
39253,87889,250,202,144,20/08/2013,21/08/2013,74,12119,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Each,48,18,15,864,129.6,528,993.6,48,0,11
39254,87633,0,0,53,20/08/2013,21/08/2013,81,12120,10 mm Anti static bubble wrap (Blue) 50m,Each,60,99,15,5940,891,3240,6831,60,0,11
39255,87633,0,0,22,20/08/2013,21/08/2013,81,12120,Black and orange this way up despatch tape  48mmx100m,Each,144,4.1,15,590.4,88.56,309.6,678.96,144,0,11
39256,87633,0,0,101,20/08/2013,21/08/2013,81,12120,Dinosaur battery-powered slippers (Green) M,Each,5,32,15,160,24,120,184,5,0,11
39257,87633,0,0,67,20/08/2013,21/08/2013,81,12120,Small sized bubblewrap roll 10m,Each,60,4.5,15,270,40.5,138,310.5,60,0,11
39258,63227,237,202,38,20/08/2013,21/08/2013,39,12121,Shipping carton (Brown) 457x279x279mm,Each,25,1.28,15,32,4.8,17,36.8,25,0,11
39259,63227,237,202,188,20/08/2013,21/08/2013,39,12121,Developer joke mug - that's a hardware problem (White),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
39260,63227,237,202,112,20/08/2013,21/08/2013,39,12121,Superhero action jacket (Blue) XXS,Each,6,25,15,150,22.5,36,172.5,6,0,11
39261,63227,237,202,200,20/08/2013,21/08/2013,39,12121,DBA joke mug - you might be a DBA if (White),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
39262,37965,164,1,91,20/08/2013,21/08/2013,70,12122,Plush shark slippers (Gray) XL,Each,3,32,15,96,14.4,70.5,110.4,3,0,11
39263,37965,164,1,179,20/08/2013,21/08/2013,70,12122,"Developer joke mug - (hip, hip, array) (Black)",Each,6,13,15,78,11.7,51,89.7,6,0,11
39264,37965,164,1,206,20/08/2013,21/08/2013,70,12122,USB food flash drive - fortune cookie,Each,1,32,15,32,4.8,20,36.8,1,0,11
39265,64966,372,202,89,20/08/2013,21/08/2013,81,12123,Furry gorilla with big eyes slippers (Black) M,Each,5,32,15,160,24,120,184,5,0,11
39266,64966,372,202,71,20/08/2013,21/08/2013,81,12123,Halloween skull mask (Gray) XL,Each,84,18,15,1512,226.8,252,1738.8,84,0,11
39267,47016,374,202,1,20/08/2013,21/08/2013,70,12124,Void fill 400 L bag (White) 400L,Each,30,50,15,1500,225,720,1725,30,0,11
39268,47016,374,202,30,20/08/2013,21/08/2013,70,12124,Clear packaging tape 48mmx100m,Each,100,3.5,15,350,52.5,170,402.5,100,0,11
39269,72743,398,202,127,20/08/2013,21/08/2013,74,12125,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,120,18,15,2160,324,1320,2484,120,0,11
39270,72743,398,202,41,20/08/2013,21/08/2013,74,12125,Shipping carton (Brown) 229x229x229mm,Each,225,1.05,15,236.25,35.44,112.5,271.69,225,0,11
39271,72743,398,202,158,20/08/2013,21/08/2013,74,12125,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,8,25,15,200,30,100,230,8,0,11
39272,78914,345,202,160,20/08/2013,21/08/2013,70,12126,RC toy sedan car with remote control (Blue) 1/50 scale,Each,7,25,15,175,26.25,87.5,201.25,7,0,11
39273,78914,345,202,200,20/08/2013,21/08/2013,70,12126,DBA joke mug - you might be a DBA if (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
39274,70400,115,1,102,20/08/2013,21/08/2013,80,12127,Dinosaur battery-powered slippers (Green) S,Each,5,32,15,160,24,120,184,5,0,11
39275,70400,115,1,36,20/08/2013,21/08/2013,80,12127,Shipping carton (Brown) 305x305x305mm,Each,100,3.5,15,350,52.5,160,402.5,100,0,11
39276,70400,115,1,94,20/08/2013,21/08/2013,80,12127,Plush shark slippers (Gray) S,Each,9,32,15,288,43.2,216,331.2,9,0,11
39277,70400,115,1,70,20/08/2013,21/08/2013,80,12127,Pack of 12 action figures (variety),Packet,5,16,15,80,12,52.5,92,5,0,11
39278,48988,49,1,18,20/08/2013,21/08/2013,19,12128,Red and white urgent  heavy despatch tape  48mmx100m,Each,168,4.1,15,688.8,103.32,344.4,792.12,168,0,11
39279,48988,49,1,109,20/08/2013,21/08/2013,19,12128,Superhero action jacket (Blue) M,Each,7,30,15,210,31.5,56,241.5,7,0,11
39280,56014,0,0,9,20/08/2013,21/08/2013,62,12129,Small 9mm replacement blades 9mm,Each,20,4.1,15,82,12.3,30,94.3,20,0,11
39281,56014,0,0,123,20/08/2013,21/08/2013,62,12129,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,12,18,15,216,32.4,120,248.4,12,0,11
39282,52637,130,1,103,20/08/2013,21/08/2013,78,12130,Superhero action jacket (Blue) 5XL,Each,3,34,15,102,15.3,30,117.3,3,0,11
39283,52637,130,1,98,20/08/2013,21/08/2013,78,12130,Ogre battery-powered slippers (Green) S,Each,1,32,15,32,4.8,24,36.8,1,0,11
39284,52637,130,1,48,20/08/2013,21/08/2013,78,12130,32 mm Anti static bubble wrap (Blue) 20m,Each,50,48,15,2400,360,1250,2760,50,0,11
39285,52637,130,1,170,20/08/2013,21/08/2013,78,12130,Developer joke mug - old C developers never die (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
39286,52637,130,1,108,20/08/2013,21/08/2013,78,12130,Superhero action jacket (Blue) L,Each,2,30,15,60,9,16,69,2,0,11
39287,61746,0,0,161,20/08/2013,21/08/2013,62,12131,RC toy sedan car with remote control (Red) 1/50 scale,Each,10,25,15,250,37.5,125,287.5,10,0,11
39288,61746,0,0,48,20/08/2013,21/08/2013,62,12131,32 mm Anti static bubble wrap (Blue) 20m,Each,20,48,15,960,144,500,1104,20,0,11
39289,61746,0,0,11,20/08/2013,21/08/2013,62,12131,Packing knife with metal insert blade (Yellow) 9mm,Each,20,1.89,15,37.8,5.67,19.8,43.47,20,0,11
39290,52657,342,202,59,20/08/2013,21/08/2013,76,12132,20 mm Double sided bubble wrap 50m,Each,20,108,15,2160,324,1840,2484,20,0,11
39291,52657,342,202,162,20/08/2013,21/08/2013,76,12132,RC toy sedan car with remote control (Black) 1/50 scale,Each,10,25,15,250,37.5,125,287.5,10,0,11
39292,90329,0,0,151,20/08/2013,21/08/2013,76,12133,Ride on toy sedan car (Blue) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
39293,90329,0,0,119,20/08/2013,21/08/2013,76,12133,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",Each,108,18,15,1944,291.6,1026,2235.6,108,0,11
39294,83304,157,1,139,20/08/2013,21/08/2013,81,12134,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,48,18,15,864,129.6,528,993.6,48,0,11
39295,83304,157,1,60,20/08/2013,21/08/2013,81,12134,20 mm Double sided bubble wrap 20m,Each,30,33,15,990,148.5,540,1138.5,30,0,11
39296,83304,157,1,103,20/08/2013,21/08/2013,81,12134,Superhero action jacket (Blue) 5XL,Each,4,34,15,136,20.4,40,156.4,4,0,11
39297,53109,121,1,82,20/08/2013,21/08/2013,78,12135,Furry animal socks (Pink) S,Pair,48,5,15,240,36,168,276,48,0,11
39298,53109,121,1,88,20/08/2013,21/08/2013,78,12135,Furry gorilla with big eyes slippers (Black) L,Each,9,32,15,288,43.2,216,331.2,9,0,11
39299,53109,121,1,177,20/08/2013,21/08/2013,78,12135,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
39300,53109,121,1,87,20/08/2013,21/08/2013,78,12135,Furry gorilla with big eyes slippers (Black) XL,Each,3,32,15,96,14.4,70.5,110.4,3,0,11
39301,53109,121,1,163,20/08/2013,21/08/2013,78,12135,IT joke mug - hardware: part of the computer that can be kicked (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
39302,81902,361,202,13,20/08/2013,21/08/2013,77,12136,Permanent marker blue 5mm nib (Blue) 5mm,Each,108,2.7,15,291.6,43.74,108,335.34,108,0,11
39303,81902,361,202,151,20/08/2013,21/08/2013,77,12136,Ride on toy sedan car (Blue) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
39304,81902,361,202,109,20/08/2013,21/08/2013,77,12136,Superhero action jacket (Blue) M,Each,5,30,15,150,22.5,40,172.5,5,0,11
39305,38043,353,202,98,20/08/2013,21/08/2013,76,12137,Ogre battery-powered slippers (Green) S,Each,10,32,15,320,48,240,368,10,0,11
39306,38043,353,202,105,20/08/2013,21/08/2013,76,12137,Superhero action jacket (Blue) 3XL,Each,2,34,15,68,10.2,20,78.2,2,0,11
39307,93242,0,0,44,20/08/2013,21/08/2013,39,12138,Bubblewrap dispenser (Red) 1.5m,Each,9,240,15,2160,324,1170,2484,9,0,11
39308,93242,0,0,117,20/08/2013,21/08/2013,39,12138,Alien officer hoodie (Black) XXL,Each,9,35,15,315,47.25,162,362.25,9,0,11
39309,93242,0,0,144,20/08/2013,21/08/2013,39,12138,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Each,24,18,15,432,64.8,264,496.8,24,0,11
39310,93242,0,0,147,20/08/2013,21/08/2013,39,12138,Ride on vintage American toy coupe (Red) 1/12 scale,Each,7,285,15,1995,299.25,910,2294.25,7,0,11
39311,64966,372,202,92,20/08/2013,21/08/2013,74,12139,Plush shark slippers (Gray) L,Each,7,32,15,224,33.6,168,257.6,7,0,11
39312,64966,372,202,147,20/08/2013,21/08/2013,74,12139,Ride on vintage American toy coupe (Red) 1/12 scale,Each,4,285,15,1140,171,520,1311,4,0,11
39313,72594,227,202,179,20/08/2013,21/08/2013,74,12140,"Developer joke mug - (hip, hip, array) (Black)",Each,1,13,15,13,1.95,8.5,14.95,1,0,11
39314,72594,227,202,109,20/08/2013,21/08/2013,74,12140,Superhero action jacket (Blue) M,Each,7,30,15,210,31.5,56,241.5,7,0,11
39315,72594,227,202,67,20/08/2013,21/08/2013,74,12140,Small sized bubblewrap roll 10m,Each,80,4.5,15,360,54,184,414,80,0,11
39316,79547,362,202,43,20/08/2013,21/08/2013,39,12141,Shipping carton (Brown) 413x285x187mm,Each,75,1.05,15,78.75,11.81,37.5,90.56,75,0,11
39317,79547,362,202,112,20/08/2013,21/08/2013,39,12141,Superhero action jacket (Blue) XXS,Each,7,25,15,175,26.25,42,201.25,7,0,11
39318,79547,362,202,66,20/08/2013,21/08/2013,39,12141,Medium sized bubblewrap roll 20m,Each,10,20,15,200,30,100,230,10,0,11
39319,79547,362,202,44,20/08/2013,21/08/2013,39,12141,Bubblewrap dispenser (Red) 1.5m,Each,6,240,15,1440,216,780,1656,6,0,11
39320,79547,362,202,164,20/08/2013,21/08/2013,39,12141,IT joke mug - hardware: part of the computer that can be kicked (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
39321,85854,214,202,9,20/08/2013,21/08/2013,76,12142,Small 9mm replacement blades 9mm,Each,50,4.1,15,205,30.75,75,235.75,50,0,11
39322,85854,214,202,133,20/08/2013,21/08/2013,76,12142,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",Each,120,18,15,2160,324,1200,2484,120,0,11
39323,85854,214,202,192,20/08/2013,21/08/2013,76,12142,DBA joke mug - two types of DBAs (White),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
39324,82995,0,0,182,20/08/2013,21/08/2013,74,12143,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
39325,82995,0,0,116,20/08/2013,21/08/2013,74,12143,Alien officer hoodie (Black) 3XL,Each,6,35,15,210,31.5,108,241.5,6,0,11
39326,82995,0,0,205,20/08/2013,21/08/2013,74,12143,USB food flash drive - dessert 10 drive variety pack,Packet,7,240,15,1680,252,1060.5,1932,7,0,11
39327,82995,0,0,75,20/08/2013,21/08/2013,74,12143,Halloween zombie mask (Light Brown) XL,Each,72,18,15,1296,194.4,-72,1490.4,72,0,11
39328,82995,0,0,107,20/08/2013,21/08/2013,74,12143,Superhero action jacket (Blue) XL,Each,2,30,15,60,9,16,69,2,0,11
39329,84775,40,1,140,21/08/2013,22/08/2013,70,12144,"""The Gu"" red shirt XML tag t-shirt (White) M",Each,72,18,15,1296,194.4,792,1490.4,72,0,11
39330,70545,24,1,16,21/08/2013,22/08/2013,78,12145,Tape dispenser (Red),Each,30,32,15,960,144,450,1104,30,0,11
39331,70282,294,202,143,21/08/2013,22/08/2013,77,12146,"""The Gu"" red shirt XML tag t-shirt (White) XXS",Each,48,18,15,864,129.6,528,993.6,48,0,11
39332,43854,0,0,142,21/08/2013,22/08/2013,62,12147,"""The Gu"" red shirt XML tag t-shirt (White) XS",Each,24,18,15,432,64.8,264,496.8,24,0,11
39333,40704,399,202,122,21/08/2013,22/08/2013,77,12148,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",Each,24,18,15,432,64.8,240,496.8,24,0,11
39334,70400,115,1,125,21/08/2013,22/08/2013,80,12149,"""The Gu"" red shirt XML tag t-shirt (Black) XL",Each,48,18,15,864,129.6,504,993.6,48,0,11
39335,73353,151,1,44,21/08/2013,22/08/2013,19,12150,Bubblewrap dispenser (Red) 1.5m,Each,6,240,15,1440,216,780,1656,6,0,11
39336,73353,151,1,38,21/08/2013,22/08/2013,19,12150,Shipping carton (Brown) 457x279x279mm,Each,25,1.28,15,32,4.8,17,36.8,25,0,11
39337,73353,151,1,24,21/08/2013,22/08/2013,19,12150,Black and orange handle with care despatch tape  48mmx100m,Each,192,4.1,15,787.2,118.08,403.2,905.28,192,0,11
39338,61264,198,1,216,21/08/2013,22/08/2013,81,12151,USB food flash drive - sushi roll,Each,8,32,15,256,38.4,160,294.4,8,0,11
39339,61264,198,1,214,21/08/2013,22/08/2013,81,12151,USB food flash drive - hot dog,Each,9,32,15,288,43.2,180,331.2,9,0,11
39340,54121,314,202,127,21/08/2013,22/08/2013,62,12152,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,36,18,15,648,97.2,396,745.2,36,0,11
39341,54121,314,202,141,21/08/2013,22/08/2013,62,12152,"""The Gu"" red shirt XML tag t-shirt (White) S",Each,24,18,15,432,64.8,264,496.8,24,0,11
39342,54121,314,202,29,21/08/2013,22/08/2013,62,12152,Black and orange fragile despatch tape 48mmx75m,Each,360,3.7,15,1332,199.8,684,1531.8,360,0,11
39343,90858,70,1,89,21/08/2013,22/08/2013,39,12153,Furry gorilla with big eyes slippers (Black) M,Each,8,32,15,256,38.4,192,294.4,8,0,11
39344,90858,70,1,35,21/08/2013,22/08/2013,39,12153,Shipping carton (Brown) 356x356x279mm,Each,150,2.04,15,306,45.9,148.5,351.9,150,0,11
39345,90858,70,1,141,21/08/2013,22/08/2013,39,12153,"""The Gu"" red shirt XML tag t-shirt (White) S",Each,120,18,15,2160,324,1320,2484,120,0,11
39346,49016,312,202,69,21/08/2013,22/08/2013,76,12154,Pack of 12 action figures (male),Packet,4,16,15,64,9.6,42,73.6,4,0,11
39347,49016,312,202,117,21/08/2013,22/08/2013,76,12154,Alien officer hoodie (Black) XXL,Each,3,35,15,105,15.75,54,120.75,3,0,11
39348,49016,312,202,6,21/08/2013,22/08/2013,76,12154,Air cushion film 200mmx200mm 325m,Each,8,90,15,720,108,288,828,8,0,11
39349,49016,312,202,103,21/08/2013,22/08/2013,76,12154,Superhero action jacket (Blue) 5XL,Each,5,34,15,170,25.5,50,195.5,5,0,11
39350,91437,48,1,128,21/08/2013,22/08/2013,74,12155,"""The Gu"" red shirt XML tag t-shirt (Black) S",Each,84,18,15,1512,226.8,924,1738.8,84,0,11
39351,91437,48,1,86,21/08/2013,22/08/2013,74,12155,Animal with big feet slippers (Brown) S,Each,8,32,15,256,38.4,192,294.4,8,0,11
39352,48147,266,202,66,21/08/2013,22/08/2013,78,12156,Medium sized bubblewrap roll 20m,Each,20,20,15,400,60,200,460,20,0,11
39353,48147,266,202,70,21/08/2013,22/08/2013,78,12156,Pack of 12 action figures (variety),Packet,5,16,15,80,12,52.5,92,5,0,11
39354,48147,266,202,218,21/08/2013,22/08/2013,78,12156,USB rocket launcher (Gray),Each,10,25,15,250,37.5,155,287.5,10,0,11
39355,48147,266,202,219,21/08/2013,22/08/2013,78,12156,USB missile launcher (Green),Each,6,25,15,150,22.5,93,172.5,6,0,11
39356,48147,266,202,43,21/08/2013,22/08/2013,78,12156,Shipping carton (Brown) 413x285x187mm,Each,250,1.05,15,262.5,39.38,125,301.88,250,0,11
39357,53088,110,1,48,21/08/2013,22/08/2013,19,12157,32 mm Anti static bubble wrap (Blue) 20m,Each,70,48,15,3360,504,1750,3864,70,0,11
39358,53088,110,1,58,21/08/2013,22/08/2013,19,12157,32 mm Double sided bubble wrap 10m,Each,90,22,15,1980,297,1089,2277,90,0,11
39359,55710,126,1,106,21/08/2013,22/08/2013,19,12158,Superhero action jacket (Blue) XXL,Each,4,30,15,120,18,32,138,4,0,11
39360,55710,126,1,198,21/08/2013,22/08/2013,19,12158,DBA joke mug - it depends (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
39361,85604,0,0,111,21/08/2013,22/08/2013,74,12159,Superhero action jacket (Blue) XS,Each,3,25,15,75,11.25,18,86.25,3,0,11
39362,85604,0,0,151,21/08/2013,22/08/2013,74,12159,Ride on toy sedan car (Blue) 1/12 scale,Each,6,230,15,1380,207,510,1587,6,0,11
39363,85604,0,0,129,21/08/2013,22/08/2013,74,12159,"""The Gu"" red shirt XML tag t-shirt (Black) XS",Each,84,18,15,1512,226.8,924,1738.8,84,0,11
39364,85604,0,0,114,21/08/2013,22/08/2013,74,12159,Alien officer hoodie (Black) 5XL,Each,4,35,15,140,21,72,161,4,0,11
39365,91372,201,1,9,21/08/2013,22/08/2013,19,12160,Small 9mm replacement blades 9mm,Each,30,4.1,15,123,18.45,45,141.45,30,0,11
39366,91372,201,1,86,21/08/2013,22/08/2013,19,12160,Animal with big feet slippers (Brown) S,Each,1,32,15,32,4.8,24,36.8,1,0,11
39367,91372,201,1,30,21/08/2013,22/08/2013,19,12160,Clear packaging tape 48mmx100m,Each,140,3.5,15,490,73.5,238,563.5,140,0,11
39368,91372,201,1,183,21/08/2013,22/08/2013,19,12160,Developer joke mug - when your hammer is C++ (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
39369,47673,256,202,41,21/08/2013,22/08/2013,77,12161,Shipping carton (Brown) 229x229x229mm,Each,175,1.05,15,183.75,27.56,87.5,211.31,175,0,11
39370,47673,256,202,215,21/08/2013,22/08/2013,77,12161,USB food flash drive - hamburger,Each,1,32,15,32,4.8,20,36.8,1,0,11
39371,47673,256,202,47,21/08/2013,22/08/2013,77,12161,32 mm Anti static bubble wrap (Blue) 50m,Each,30,105,15,3150,472.5,1740,3622.5,30,0,11
39372,47673,256,202,71,21/08/2013,22/08/2013,77,12161,Halloween skull mask (Gray) XL,Each,36,18,15,648,97.2,108,745.2,36,0,11
39373,83062,0,0,58,21/08/2013,22/08/2013,81,12162,32 mm Double sided bubble wrap 10m,Each,60,22,15,1320,198,726,1518,60,0,11
39374,83062,0,0,98,21/08/2013,22/08/2013,81,12162,Ogre battery-powered slippers (Green) S,Each,1,32,15,32,4.8,24,36.8,1,0,11
39375,83062,0,0,43,21/08/2013,22/08/2013,81,12162,Shipping carton (Brown) 413x285x187mm,Each,25,1.05,15,26.25,3.94,12.5,30.19,25,0,11
39376,41398,52,1,3,21/08/2013,22/08/2013,76,12163,Void fill 200 L bag (White) 200L,Each,10,25,15,250,37.5,90,287.5,10,0,11
39377,41398,52,1,188,21/08/2013,22/08/2013,76,12163,Developer joke mug - that's a hardware problem (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
39378,41398,52,1,4,21/08/2013,22/08/2013,76,12163,Void fill 100 L bag (White) 100L,Each,80,12.5,15,1000,150,520,1150,80,0,11
39379,61361,16,1,12,21/08/2013,22/08/2013,80,12164,Permanent marker red 5mm nib (Red) 5mm,Each,48,2.7,15,129.6,19.44,48,149.04,48,0,11
39380,61361,16,1,37,21/08/2013,22/08/2013,80,12164,Shipping carton (Brown) 480x270x320mm,Each,200,2.74,15,548,82.2,308,630.2,200,0,11
39381,61361,16,1,58,21/08/2013,22/08/2013,80,12164,32 mm Double sided bubble wrap 10m,Each,70,22,15,1540,231,847,1771,70,0,11
39382,61361,16,1,150,21/08/2013,22/08/2013,80,12164,Ride on toy sedan car (Green) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
39383,61361,16,1,161,21/08/2013,22/08/2013,80,12164,RC toy sedan car with remote control (Red) 1/50 scale,Each,3,25,15,75,11.25,37.5,86.25,3,0,11
39384,56156,27,1,120,21/08/2013,22/08/2013,74,12165,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",Each,120,18,15,2160,324,1200,2484,120,0,11
39385,56156,27,1,214,21/08/2013,22/08/2013,74,12165,USB food flash drive - hot dog,Each,8,32,15,256,38.4,160,294.4,8,0,11
39386,56156,27,1,63,21/08/2013,22/08/2013,74,12165,10 mm Double sided bubble wrap 20m,Each,90,30,15,2700,405,1440,3105,90,0,11
39387,46997,69,1,139,21/08/2013,22/08/2013,74,12166,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,96,18,15,1728,259.2,1056,1987.2,96,0,11
39388,46997,69,1,63,21/08/2013,22/08/2013,74,12166,10 mm Double sided bubble wrap 20m,Each,50,30,15,1500,225,800,1725,50,0,11
39389,72610,0,0,99,21/08/2013,22/08/2013,19,12167,Dinosaur battery-powered slippers (Green) XL,Each,10,32,15,320,48,235,368,10,0,11
39390,72610,0,0,129,21/08/2013,22/08/2013,19,12167,"""The Gu"" red shirt XML tag t-shirt (Black) XS",Each,72,18,15,1296,194.4,792,1490.4,72,0,11
39391,72610,0,0,123,21/08/2013,22/08/2013,19,12167,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,96,18,15,1728,259.2,960,1987.2,96,0,11
39392,72610,0,0,31,21/08/2013,22/08/2013,19,12167,Clear packaging tape 48mmx75m,Each,78,2.9,15,226.2,33.93,93.6,260.13,78,0,11
39393,79477,46,1,126,21/08/2013,22/08/2013,19,12168,"""The Gu"" red shirt XML tag t-shirt (Black) L",Each,36,18,15,648,97.2,396,745.2,36,0,11
39394,79477,46,1,43,21/08/2013,22/08/2013,19,12168,Shipping carton (Brown) 413x285x187mm,Each,200,1.05,15,210,31.5,100,241.5,200,0,11
39395,82686,236,202,67,21/08/2013,22/08/2013,80,12169,Small sized bubblewrap roll 10m,Each,10,4.5,15,45,6.75,23,51.75,10,0,11
39396,82686,236,202,152,21/08/2013,22/08/2013,80,12169,Ride on toy sedan car (Red) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
